locus_tag	product	type	gene_symbol	locus	start_coord	end_coord	note	gene_len	5GB1C_CH4_500ppm-Rep1_tpm	5GB1C_CH4_500ppm-Rep2_tpm	5GB1C_CH4_1000ppm-Rep1_tpm	5GB1C_CH4_1000ppm-Rep2_tpm
EQU24_RS09655	transglycosylase SLT domain-containing protein	CDS		NZ_CP035467.1	2146660	2148565	Derived by automated computational analysis using gene prediction method: Protein Homology.	1906	25.301156947910577	26.10472906070241	26.54117491908656	28.574090531951672
EQU24_RS09660	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	CDS	fabA	NZ_CP035467.1	2148690	2149206	Derived by automated computational analysis using gene prediction method: Protein Homology.	517	25.494669848938905	28.12423280773945	22.49570867472448	26.60601438600293
EQU24_RS09665	beta-ketoacyl-ACP synthase I	CDS	fabB	NZ_CP035467.1	2149217	2150438	Derived by automated computational analysis using gene prediction method: Protein Homology.	1222	117.20191006873588	124.3410103692578	147.61024697153294	160.5782356318084
EQU24_RS09670	tRNA 2-thiocytidine(32) synthetase TtcA	CDS	ttcA	NZ_CP035467.1	2150711	2151572	Derived by automated computational analysis using gene prediction method: Protein Homology.	862	65.34253459404628	64.56288334617673	60.60167028093479	77.0201741106416
EQU24_RS09675	SAM-dependent chlorinase/fluorinase	CDS		NZ_CP035467.1	2151572	2152304	Derived by automated computational analysis using gene prediction method: Protein Homology.	733	17.416224427011304	16.91028978156871	15.652428567332729	18.432978056641275
EQU24_RS09680	hydantoinase B/oxoprolinase family protein	CDS		NZ_CP035467.1	2152296	2155908	Derived by automated computational analysis using gene prediction method: Protein Homology.	3613	17.6640177774215	17.55400559108867	18.442339926088223	21.488011665712342
EQU24_RS09685	tRNA-Ser	tRNA			2156224	2156315		92	1267.5612776482328	1215.8392504266103	903.7828548376904	1126.954324824156
EQU24_RS09695	pyridoxamine 5'-phosphate oxidase family protein	CDS		NZ_CP035467.1	2156686	2157343	Derived by automated computational analysis using gene prediction method: Protein Homology.	658	177.7551799877172	173.90214550349395	183.1124882911371	211.50330369937132
EQU24_RS09700	DUF1840 domain-containing protein	CDS		NZ_CP035467.1	2157521	2157848	Derived by automated computational analysis using gene prediction method: Protein Homology.	328	12.547009705803738	12.273679735402627	10.378633690844431	12.901283707434844
EQU24_RS09705	dihydrodipicolinate synthase family protein	CDS		NZ_CP035467.1	2157876	2158773	Derived by automated computational analysis using gene prediction method: Protein Homology.	898	9.875685434431263	8.881299617331162	9.47714880455728	10.341345071247982
EQU24_RS09710	CusA/CzcA family heavy metal efflux RND transporter	CDS		NZ_CP035467.1	2158921	2162095	Derived by automated computational analysis using gene prediction method: Protein Homology.	3175	8.025308199727814	7.531586462702184	8.132306645661986	9.497091190746309
EQU24_RS09715	efflux RND transporter periplasmic adaptor subunit	CDS		NZ_CP035467.1	2162087	2163428	Derived by automated computational analysis using gene prediction method: Protein Homology.	1342	5.256530450761895	5.305588305276419	5.291552198163996	6.142341013998669
EQU24_RS09720	TolC family protein	CDS		NZ_CP035467.1	2163420	2164701	Derived by automated computational analysis using gene prediction method: Protein Homology.	1282	5.1588894852487925	4.869268100608941	3.9631981329482247	5.380641780253936
EQU24_RS09725	hypothetical protein	CDS		NZ_CP035467.1	2165031	2165754	Derived by automated computational analysis using gene prediction method: Protein Homology.	724	65.5338853657128	65.8842384503575	54.11901009365514	61.77497750771439
EQU24_RS09730	DUF502 domain-containing protein	CDS		NZ_CP035467.1	2166159	2166750	Derived by automated computational analysis using gene prediction method: Protein Homology.	592	73.40457662726872	77.97253283248267	64.69473079955623	77.07716495186453
EQU24_RS09735	dihydroorotase	CDS	pyrC	NZ_CP035467.1	2167312	2168362	Derived by automated computational analysis using gene prediction method: Protein Homology.	1051	104.69859491593948	105.11274366141213	90.38513803070852	112.92282967613532
EQU24_RS09740	zinc ribbon domain-containing protein	CDS		NZ_CP035467.1	2168464	2168740	Derived by automated computational analysis using gene prediction method: Protein Homology.	277	111.20377655321975	104.53094340470234	103.1582575070394	112.83164941182214
EQU24_RS09750	aspartate--tRNA ligase	CDS	aspS	NZ_CP035467.1	2169081	2170872	Derived by automated computational analysis using gene prediction method: Protein Homology.	1792	89.55680731801486	88.48147015988295	94.5993095728466	107.62973033702276
EQU24_RS09755	quinolinate synthase NadA	CDS	nadA	NZ_CP035467.1	2170987	2172085	Derived by automated computational analysis using gene prediction method: Protein Homology.	1099	131.73872750451727	120.89920077890112	105.83762305100409	114.433875471736
EQU24_RS09760	Na(+)-translocating NADH-quinone reductase subunit A	CDS		NZ_CP035467.1	2172629	2173982	Derived by automated computational analysis using gene prediction method: Protein Homology.	1354	219.8665175519817	226.44248718215005	259.5430291466908	306.2518341353613
EQU24_RS09765	NADH:ubiquinone reductase (Na(+)-transporting) subunit B	CDS		NZ_CP035467.1	2173981	2175184	Derived by automated computational analysis using gene prediction method: Protein Homology.	1204	154.21586045115194	178.66080562427672	221.61613005715265	240.6301196206342
EQU24_RS09770	Na(+)-translocating NADH-quinone reductase subunit C	CDS		NZ_CP035467.1	2175176	2176013	Derived by automated computational analysis using gene prediction method: Protein Homology.	838	194.12681401298045	230.8440120576932	235.07034858312895	276.5915752236832
EQU24_RS09775	NADH:ubiquinone reductase (Na(+)-transporting) subunit D	CDS		NZ_CP035467.1	2176023	2176704	Derived by automated computational analysis using gene prediction method: Protein Homology.	682	314.84201621214225	361.4744997019015	428.0850729988831	479.9494787467041
EQU24_RS09780	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	CDS	nqrE	NZ_CP035467.1	2176703	2177312	Derived by automated computational analysis using gene prediction method: Protein Homology.	610	242.33339206657192	285.4646761294047	323.6424658908382	373.8193901700769
EQU24_RS09785	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	CDS	nqrF	NZ_CP035467.1	2177324	2178545	Derived by automated computational analysis using gene prediction method: Protein Homology.	1222	274.46505495938874	290.6078555101014	322.2235544653903	332.87032611952327
EQU24_RS09790	FAD:protein FMN transferase ApbE	CDS		NZ_CP035467.1	2178604	2179648	Derived by automated computational analysis using gene prediction method: Protein Homology.	1045	47.858556038261234	51.33259425148336	45.13116210906106	54.02979983901667
EQU24_RS09795	(Na+)-NQR maturation NqrM	CDS	nqrM	NZ_CP035467.1	2179650	2179830	Derived by automated computational analysis using gene prediction method: Protein Homology.	181	73.39451526865717	73.4301238154942	58.79161880827362	60.79694779033598
EQU24_RS09800	CBS domain-containing protein	CDS		NZ_CP035467.1	2179892	2180288	Derived by automated computational analysis using gene prediction method: Protein Homology.	397	210.2112324600495	202.5161455016331	187.8969691086868	208.0936241798394
EQU24_RS09805	exodeoxyribonuclease I	CDS	sbcB	NZ_CP035467.1	2180305	2181760	Derived by automated computational analysis using gene prediction method: Protein Homology.	1456	172.9483922967558	171.0947264414574	141.6790439313481	162.21480869231917
EQU24_RS09820	hypothetical protein	CDS		NZ_CP035467.1	2182578	2184165	Derived by automated computational analysis using gene prediction method: Protein Homology.	1588	44.9151725029927	43.34233536203772	30.09997395488964	35.63381429473915
EQU24_RS09825	hypothetical protein	CDS		NZ_CP035467.1	2184651	2185197	Derived by automated computational analysis using gene prediction method: Protein Homology.	547	450.6021943652611	476.7363142743434	455.08312233609337	487.4208968710029
EQU24_RS09830	tRNA-Gly	tRNA			2185247	2185322		76	75.2920386217023	93.6265981010182	78.58147286044664	94.28467546165037
EQU24_RS09835	tRNA-Cys	tRNA			2185369	2185443		75	24.671782510676653	25.49503135367521	13.186645073800417	15.358966202862383
EQU24_RS09840	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	CDS	gpmI	NZ_CP035467.1	2185780	2187433	Derived by automated computational analysis using gene prediction method: Protein Homology.	1654	42.29561243771184	41.08489044995114	41.67639822277353	49.49276371811129
EQU24_RS09845	helix-hairpin-helix domain-containing protein	CDS		NZ_CP035467.1	2188060	2190010	Derived by automated computational analysis using gene prediction method: Protein Homology.	1951	15.363476417958802	14.70113289230374	14.213304105158704	16.716021422131178
EQU24_RS09850	two-component system response regulator	CDS		NZ_CP035467.1	2190488	2191589	Derived by automated computational analysis using gene prediction method: Protein Homology.	1102	15.615290368818815	13.913650827798278	13.269277945456883	15.233734960869894
EQU24_RS09855	PAS domain-containing protein	CDS		NZ_CP035467.1	2191593	2193849	Derived by automated computational analysis using gene prediction method: Protein Homology.	2257	22.817791057706856	23.50133021370019	23.1056723921446	25.817605982990507
EQU24_RS09860	PAS domain-containing sensor histidine kinase	CDS		NZ_CP035467.1	2194662	2196279	Derived by automated computational analysis using gene prediction method: Protein Homology.	1618	6.7752516347188045	7.201412922927538	7.736346531238712	8.913935022211312
EQU24_RS09865	PAS domain S-box protein	CDS		NZ_CP035467.1	2196275	2199836	Derived by automated computational analysis using gene prediction method: Protein Homology.	3562	7.0340638495399	6.997424570434284	7.089077320455669	7.886961292036955
EQU24_RS09870	response regulator	CDS		NZ_CP035467.1	2200354	2201626	Derived by automated computational analysis using gene prediction method: Protein Homology.	1273	40.919586207446905	40.40798145407874	33.53022907147212	43.95360545497071
EQU24_RS09875	ABC transporter ATP-binding protein	CDS		NZ_CP035467.1	2202205	2203141	Derived by automated computational analysis using gene prediction method: Protein Homology.	937	97.34581774097732	94.45005573170948	95.09416869742888	116.10704463716664
EQU24_RS09880	high frequency lysogenization protein HflD	CDS	hflD	NZ_CP035467.1	2203153	2203783	Derived by automated computational analysis using gene prediction method: Protein Homology.	631	88.8774277076274	85.61520640745451	90.67090979800226	109.93573447968
EQU24_RS09885	rhodanese-like domain-containing protein	CDS		NZ_CP035467.1	2203779	2204220	Derived by automated computational analysis using gene prediction method: Protein Homology.	442	74.24096689755024	79.40940255204663	76.19203727851298	96.7651663619251
EQU24_RS09890	HDOD domain-containing protein	CDS		NZ_CP035467.1	2204228	2205428	Derived by automated computational analysis using gene prediction method: Protein Homology.	1201	69.62076341533242	67.78224064525583	64.54238215410884	78.76482135293882
EQU24_RS09895	cation transporter	CDS		NZ_CP035467.1	2205643	2205853	Derived by automated computational analysis using gene prediction method: Protein Homology.	211	146.13528431639594	168.68029112984658	150.9357616328202	166.59040391137847
EQU24_RS09900	heavy metal translocating P-type ATPase	CDS		NZ_CP035467.1	2206024	2208280	Derived by automated computational analysis using gene prediction method: Protein Homology.	2257	68.82769885170413	74.20230043581033	76.95998092392489	84.93585567356061
EQU24_RS09905	hypothetical protein	CDS		NZ_CP035467.1	2208279	2208792	Derived by automated computational analysis using gene prediction method: Protein Homology.	514	148.264239223784	159.7287330068211	147.0425106779009	165.06318593445857
EQU24_RS09910	EAL domain-containing protein	CDS		NZ_CP035467.1	2210074	2212870	Derived by automated computational analysis using gene prediction method: Protein Homology.	2797	31.892016431827106	32.28614814874925	23.78479029205961	32.50524653939715
EQU24_RS09915	hypothetical protein	CDS		NZ_CP035467.1	2212890	2213430	Derived by automated computational analysis using gene prediction method: Protein Homology.	541	132.24211854598153	137.02336369527956	82.38972490935052	116.97705625608884
EQU24_RS09925	sensor domain-containing diguanylate cyclase	CDS		NZ_CP035467.1	2214260	2215409	Derived by automated computational analysis using gene prediction method: Protein Homology.	1150	51.52950117730475	49.554490735190505	37.94328550811764	45.80585802853664
EQU24_RS09930	V-type ATP synthase subunit B	CDS		NZ_CP035467.1	2215664	2217026	Derived by automated computational analysis using gene prediction method: Protein Homology.	1363	21.747924465088715	20.205434718982765	19.23317977002369	21.642978086021767
EQU24_RS09935	V-type ATP synthase subunit D	CDS		NZ_CP035467.1	2217006	2217609	Derived by automated computational analysis using gene prediction method: Protein Homology.	604	20.8527295275698	18.68325498179433	16.866072487309747	18.92011333837705
EQU24_RS09940	ATPase	CDS		NZ_CP035467.1	2217609	2219406	Derived by automated computational analysis using gene prediction method: Protein Homology.	1798	24.163038413887943	21.274473376262485	21.926644670543254	23.399485004638944
EQU24_RS09945	ATP synthase subunit C	CDS		NZ_CP035467.1	2219405	2219855	Derived by automated computational analysis using gene prediction method: Protein Homology.	451	55.63551544382496	55.49406090902238	60.06478369074512	67.4821931982748
EQU24_RS09950	V-type ATP synthase subunit A	CDS		NZ_CP035467.1	2219866	2220556	Derived by automated computational analysis using gene prediction method: Protein Homology.	691	46.25077860634091	46.497841932902695	43.257123132660205	50.09936047315735
